,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts,Win,Draw,WinStreak,UndefStreak
0,F1,05/08/2006,Auxerre,Valenciennes,1,1,0.6369426751592356,0.30303030303030304,0.16666666666666666,0607,Auxerre0607,Valenciennes0607,F10607,0.10663964485620547,0.5755646638179122,0.273829249149734,0.15060608703235367,Auxerre,Valenciennes,1,1,0,1,0,0
1,F1,12/08/2006,Valenciennes,Paris SG,0,0,0.3225806451612903,0.3448275862068966,0.4444444444444444,0607,Valenciennes0607,Paris SG0607,F10607,0.11185267581263125,0.29012894619831037,0.3101378390395732,0.3997332147621165,Paris SG,Valenciennes,1,1,0,1,0,1
2,F1,19/08/2006,Le Mans,Valenciennes,3,2,0.5263157894736842,0.36363636363636365,0.23094688221709006,0607,Le Mans0607,Valenciennes0607,F10607,0.12089903532713797,0.4695479011810169,0.3244149135432481,0.20603718527573492,Le Mans,Valenciennes,3,0,0,0,0,2
3,F1,27/08/2006,Valenciennes,Rennes,3,1,0.3846153846153846,0.3484320557491289,0.3484320557491289,0607,Valenciennes0607,Rennes0607,F10607,0.08147949611364247,0.3556381660470879,0.32218091697645596,0.32218091697645596,Valenciennes,Rennes,3,0,1,0,0,0
4,F1,09/09/2006,Lens,Valenciennes,3,0,0.6024096385542169,0.3125,0.2,0607,Lens0607,Valenciennes0607,F10607,0.11490963855421699,0.540321491287316,0.2802917736052951,0.1793867351073889,Lens,Valenciennes,3,0,0,0,1,1
5,F1,16/09/2006,Valenciennes,Nantes,1,0,0.4444444444444444,0.36363636363636365,0.3076923076923077,0607,Valenciennes0607,Nantes0607,F10607,0.11577311577311589,0.39832869080779937,0.3259052924791086,0.2757660167130919,Valenciennes,Nantes,3,0,1,0,0,0
6,F1,23/09/2006,Nice,Valenciennes,2,0,0.47619047619047616,0.35714285714285715,0.2857142857142857,0607,Nice0607,Valenciennes0607,F10607,0.11904761904761907,0.42553191489361697,0.3191489361702128,0.2553191489361702,Nice,Valenciennes,3,0,0,0,1,1
7,F1,30/09/2006,Valenciennes,Bordeaux,2,0,0.3484320557491289,0.3484320557491289,0.42194092827004215,0607,Valenciennes0607,Bordeaux0607,F10607,0.11880503976829981,0.3114323258869908,0.3114323258869908,0.3771353482260184,Bordeaux,Valenciennes,3,0,1,0,0,0
8,F1,14/10/2006,Toulouse,Valenciennes,3,0,0.5464480874316939,0.3484320557491289,0.2222222222222222,0607,Toulouse0607,Valenciennes0607,F10607,0.1171023654030452,0.48916563455179696,0.31190700739713884,0.1989273580510641,Toulouse,Valenciennes,3,0,0,0,1,1
9,F1,21/10/2006,Valenciennes,Troyes,3,1,0.5128205128205129,0.3484320557491289,0.25,0607,Valenciennes0607,Troyes0607,F10607,0.11125256856964172,0.4614797097662453,0.31354893172271014,0.22497135851104458,Valenciennes,Troyes,3,0,1,0,0,0
10,F1,28/10/2006,Lorient,Valenciennes,1,0,0.48780487804878053,0.35714285714285715,0.2777777777777778,0607,Lorient0607,Valenciennes0607,F10607,0.12272551296941536,0.4344827586206897,0.31810344827586207,0.2474137931034483,Lorient,Valenciennes,3,0,0,0,1,1
11,F1,04/11/2006,Valenciennes,Lille,0,3,0.38167938931297707,0.3484320557491289,0.3846153846153846,0607,Valenciennes0607,Lille0607,F10607,0.1147268296774906,0.3423972395312342,0.3125716960180605,0.34503106445070525,Lille,Valenciennes,0,3,0,0,0,0
12,F1,10/11/2006,Lyon,Valenciennes,2,1,0.8620689655172414,0.15384615384615385,0.06666666666666667,0607,Lyon0607,Valenciennes0607,F10607,0.08258178603006194,0.7963083959490362,0.14211042143090494,0.0615811826200588,Lyon,Valenciennes,3,0,0,0,0,0
13,F1,19/11/2006,Marseille,Valenciennes,1,0,0.7142857142857143,0.25,0.1111111111111111,0607,Marseille0607,Valenciennes0607,F10607,0.07539682539682535,0.6642066420664207,0.23247232472324725,0.1033210332103321,Marseille,Valenciennes,3,0,0,0,0,0
14,F1,26/11/2006,Valenciennes,Nancy,1,0,0.4,0.36363636363636365,0.3484320557491289,0607,Valenciennes0607,Nancy0607,F10607,0.11206841938549261,0.35969009912270705,0.326990999202461,0.3133189016748319,Valenciennes,Nancy,3,0,1,0,0,0
15,F1,02/12/2006,Monaco,Valenciennes,3,0,0.5882352941176471,0.3225806451612903,0.2,0607,Monaco0607,Valenciennes0607,F10607,0.1108159392789374,0.5295524427741715,0.29039972668261016,0.18004783054321832,Monaco,Valenciennes,3,0,0,0,1,1
