,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts,Win,Draw,WinStreak,UndefStreak
0,D1,12/08/07,Nurnberg,Karlsruhe,0,2,0.5555555555555556,0.30303030303030304,0.2222222222222222,0708,Nurnberg0708,Karlsruhe0708,D10708,0.08080808080808088,0.514018691588785,0.2803738317757009,0.20560747663551399,Nurnberg,Karlsruhe,0,3,1,0,0,0
1,D1,17/08/07,Karlsruhe,Hannover,1,2,0.42194092827004215,0.3076923076923077,0.3484320557491289,0708,Karlsruhe0708,Hannover0708,D10708,0.0780652917114788,0.3913871743335613,0.28541157020632013,0.3232012554601186,Karlsruhe,Hannover,0,3,0,0,1,1
2,D1,25/08/07,Leverkusen,Karlsruhe,3,0,0.6369426751592356,0.2777777777777778,0.16666666666666666,0708,Leverkusen0708,Karlsruhe0708,D10708,0.08138711960368017,0.5890052356020942,0.2568717277486911,0.15412303664921465,Leverkusen,Karlsruhe,3,0,0,0,0,0
3,D1,02/09/07,Karlsruhe,Stuttgart,1,0,0.2777777777777778,0.30303030303030304,0.5,0708,Karlsruhe0708,Stuttgart0708,D10708,0.08080808080808088,0.2570093457943925,0.2803738317757009,0.4626168224299065,Stuttgart,Karlsruhe,3,0,1,0,0,0
4,D1,16/09/07,Wolfsburg,Karlsruhe,1,2,0.5405405405405405,0.2857142857142857,0.23809523809523808,0708,Wolfsburg0708,Karlsruhe0708,D10708,0.0643500643500643,0.5078597339782346,0.26844014510278114,0.22370012091898428,Wolfsburg,Karlsruhe,0,3,1,0,1,1
5,D1,23/09/07,Karlsruhe,Bayern Munich,1,4,0.14285714285714285,0.23094688221709006,0.6944444444444444,0708,Karlsruhe0708,Bayern Munich0708,D10708,0.06824846951867736,0.13373025745734066,0.2161921021250311,0.6500776404176282,Bayern Munich,Karlsruhe,0,3,0,0,2,2
6,D1,26/09/07,Ein Frankfurt,Karlsruhe,0,1,0.5813953488372093,0.2857142857142857,0.2,0708,Ein Frankfurt0708,Karlsruhe0708,D10708,0.06710963455149499,0.5448318804483189,0.26774595267745954,0.1874221668742217,Ein Frankfurt,Karlsruhe,0,3,1,0,0,0
7,D1,29/09/07,Karlsruhe,Dortmund,3,1,0.35714285714285715,0.3076923076923077,0.4,0708,Karlsruhe0708,Dortmund0708,D10708,0.06483516483516505,0.33539731682146534,0.2889576883384932,0.3756449948400412,Dortmund,Karlsruhe,3,0,1,0,1,1
8,D1,06/10/07,Schalke 04,Karlsruhe,0,2,0.7142857142857143,0.23094688221709006,0.11764705882352941,0708,Schalke 040708,Karlsruhe0708,D10708,0.06287965532633377,0.6720287764529735,0.21728413095477203,0.11068709259225445,Schalke 04,Karlsruhe,0,3,1,0,2,2
9,D1,21/10/07,Karlsruhe,Bielefeld,0,0,0.5405405405405405,0.29411764705882354,0.23094688221709006,0708,Karlsruhe0708,Bielefeld0708,D10708,0.06560506981645409,0.5072616073735894,0.2760099922473943,0.21672840037901628,Karlsruhe,Bielefeld,1,1,0,1,3,3
10,D1,27/10/07,Hansa Rostock,Karlsruhe,0,0,0.4166666666666667,0.30303030303030304,0.3484320557491289,0708,Hansa Rostock0708,Karlsruhe0708,D10708,0.06812902544609867,0.3900902014086247,0.283701964660818,0.32620783393055724,Hansa Rostock,Karlsruhe,1,1,0,1,0,4
